id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles 
20,Cabinet,-3.36553,1.93173671,3.96335936,True,False,True,False,2.892893,
21,Cabinet,-3.36553073,1.93173671,1.05686462,True,False,True,False,2.3245554,
22,Cabinet,-2.992685,0.388845325,1.037658,True,False,True,False,1.852296,
23,RangeStyle6_Range1,-3.1432,0.959,1.9715,True,False,False,False,1.64403725,
24,Egg_15,-0.14779523,1.00864089,3.89722347,False,False,False,True,2.33167148,['Fridge|-00.44|+00.01|+04.00']
25,Knife_5,-1.35799837,0.886017144,0.499998,False,False,False,True,1.50698638,['TableTop|-01.35|+00.01|+00.33']
26,StoveKnob2_Range2,-3.6,1.11,2.01740026,False,False,False,False,2.10911,
27,StoveKnob2_Range1,-3.6,1.11,1.86740136,False,False,False,False,2.11320257,
28,StoveKnob2_Range3,-3.6,1.11,2.26740122,False,False,False,False,2.12592244,
29,StoveKnob2_Range4,-3.6,1.111,2.42740059,False,False,False,False,2.15200019,
30,Fork_1,-3.12440038,0.739135861,2.92970037,False,False,False,True,1.8798753,['Drawer|-03.12|+00.78|+02.92']
31,bread_15,-1.522,0.984265149,0.277,False,False,False,True,1.72453392,['TableTop|-01.35|+00.01|+00.33']
32,Potato_15,-1.80390453,0.9139,0.518760443,False,False,False,True,1.5120945,['TableTop|-01.35|+00.01|+00.33']
33,Plate_15,-3.00600028,0.904580951,3.67700076,True,False,False,True,2.25399113,['CounterTop|-03.38|+00.95|+03.34']
34,Pot_15,-3.144,0.9633135,2.374,True,False,False,True,1.6866982,"['StoveBurner|-03.15|+00.96|+02.37', 'StoveBurner|-03.42|+00.96|+02.37']"
35,Toaster_15,-2.654,0.902500451,4.064,False,False,False,False,2.36473417,['CounterTop|-03.38|+00.95|+03.34']
36,Kettle_1,-3.14494276,0.07403457,2.920793,False,False,False,True,2.06418037,['Cabinet|-02.99|+00.39|+02.68']
37,Fridge_15,-0.44,0.0140517354,3.997,True,False,True,False,2.43376923,
38,LightSwitch15,0.25,1.383,2.086,False,True,False,False,1.81355,
39,Bowl_1,-3.24664974,0.905287862,1.35506344,True,False,False,True,1.86194038,['CounterTop|-03.38|+00.95|+01.36']
40,Window,-1.431,0.757,-0.3186,False,False,False,False,2.32499814,
41,Wine_Bottle_1,-3.559989,0.902603745,3.76551151,False,False,False,True,2.713068,['CounterTop|-03.38|+00.95|+03.34']
42,Mug_1,-3.425327,0.945442855,3.27498221,True,False,False,True,2.30941415,"['CounterTop|-03.38|+00.95|+03.34', 'CoffeeMachine|-03.57|+00.90|+03.28']"
43,Tomato_15,-2.295958,0.973827958,3.69181466,False,False,False,True,1.87062883,['CounterTop|-03.38|+00.95|+03.34']
44,Cup_15,-3.488757,1.44648576,3.0833075,True,False,False,True,2.32620621,['Cabinet|-03.37|+01.93|+02.68']
45,Spatula_1,-3.22557974,0.919,1.60875988,False,False,False,True,1.7693814,['CounterTop|-03.38|+00.95|+01.36']
46,coffee_machine_15,-3.569,0.903,3.275,True,False,False,False,2.430335,['CounterTop|-03.38|+00.95|+03.34']
47,Soap_Bottle_15,-2.041,0.9025875,3.949,False,False,False,True,2.0227294,['CounterTop|-03.38|+00.95|+03.34']
48,Lettuce_15,-1.759,0.9749,0.085,False,False,False,True,1.93336487,['TableTop|-01.35|+00.01|+00.33']
49,Pan_15,-2.61477637,0.902653933,3.62041235,True,False,False,True,1.96687913,['CounterTop|-03.38|+00.95|+03.34']
50,Apple15,-3.24196362,0.9643472,2.84333324,False,False,False,True,1.935998,['CounterTop|-03.38|+00.95|+03.34']
51,SinkBasin,-1.803,0.779,3.7,True,False,False,False,1.7321353,
52,Salt_Shaker_1,-1.66366744,0.897802,0.5283835,False,False,False,True,1.48078907,['TableTop|-01.35|+00.01|+00.33']
53,Pepper_Shaker_1,-1.72084045,0.897802,0.402979553,False,False,False,True,1.6123085,['TableTop|-01.35|+00.01|+00.33']
54,ButterKnife_1,-1.84039223,0.779131055,3.67477179,False,False,False,True,1.71440232,['Sink|-01.80|+00.92|+03.66|SinkBasin']
55,Microwave_15,-3.485,1.430846,2.183,True,False,True,False,2.05909181,
56,Chair,-1.40653813,0.5454993,0.956512034,False,False,False,False,1.11089993,
57,Dish_Sponge_1,-1.5307,0.902538836,3.9733,False,False,False,True,1.97357786,['CounterTop|-03.38|+00.95|+03.34']
58,bin_15,-1.185,0.0139544755,3.794,True,False,False,False,2.03210735,
59,Spoon_1,-3.117,0.737396955,2.8253,False,False,False,True,1.82409859,['Drawer|-03.12|+00.78|+02.92']
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,Sink,-0.716,1.023,1.334,False,False,False,False,2.37899065,
2,RangeStyle3_Range3,1.836,1.01875615,-1.84,True,False,False,False,1.93464792,
3,RangeStyle4_Range1,2.177,1.01875615,-1.59929013,True,False,False,False,1.85227549,
4,CounterTop,2.813,0.993,0.675,True,False,False,False,1.7050097,
5,RoundTable,2.447,0.668334246,3.976,True,False,False,False,4.158788,
6,Drawer,-0.6436085,0.8284795,0.6169945,True,False,True,False,1.9929111,
7,CounterTop,-0.81305,1.063,2.189,True,False,False,False,3.01233125,
8,RangeStyle3_Range2,2.116,1.01875615,-1.84,True,False,False,False,2.037013,
9,Drawer,-0.6437218,0.8318687,1.95313716,True,False,True,False,2.7213428,
10,Drawer,-0.6437729,0.833396137,2.41835952,True,False,True,False,3.072362,
11,Drawer,1.34741163,0.836832047,-1.539337,True,False,True,False,1.54375029,
12,Drawer,2.693285,0.8333961,-1.13103652,True,False,True,False,1.83490741,
13,Drawer,2.693285,0.8333961,-0.6992356,True,False,True,False,1.60517049,
14,Drawer,2.693285,0.8333961,-0.2679671,True,False,True,False,1.46950614,
15,Drawer,2.693285,0.8333961,0.163833812,True,False,True,False,1.45412636,
16,Drawer,2.524759,0.833395958,0.72,True,False,True,False,1.46559918,
17,Drawer,2.232004,0.8333961,1.036363,True,False,True,False,1.42931807,
18,Drawer,1.9361,0.8333961,1.3545,True,False,True,False,1.51985979,
19,Drawer,1.646855,0.833395958,1.670783,True,False,True,False,1.71859837,
20,Cabinet,1.50494659,2.47544217,-1.71007586,True,False,True,False,2.338424,
21,Cabinet,-0.823657036,2.220727,1.6213026,True,False,True,False,2.9445467,
22,Cabinet,-0.823657036,2.220727,0.6159302,True,False,True,False,2.53398967,
23,Cabinet,1.13673353,0.38816756,-1.355646,True,False,True,False,1.45382333,
24,Cabinet,-0.356731951,0.383014023,2.62637758,True,False,True,False,3.12213969,
25,Cabinet,2.745583,2.220727,-1.69091141,True,False,True,False,2.61488628,
26,Cabinet,1.882366,0.383013934,1.01759,True,False,True,False,1.305253,
27,Cabinet,1.30754387,0.4737026,1.64081311,True,False,True,False,1.69651461,
28,Cabinet,1.8926934,0.383013934,1.006393,True,False,True,False,1.30161083,
29,Cabinet,2.46751571,0.383013934,0.383170128,True,False,True,False,1.3774879,
30,Cabinet,2.46667171,0.383013934,-0.4759851,True,False,True,False,1.40540421,
31,Cabinet,2.46667171,0.4737026,0.371851832,True,False,True,False,1.34206808,
32,Cabinet,2.386303,2.47544217,-1.71007586,True,False,True,False,2.58735633,
33,Cabinet,-0.3567321,0.383014023,1.71298182,True,False,True,False,2.40503716,
34,Cabinet,2.745583,2.220727,0.0199953318,True,False,True,False,1.9947052,
35,Cabinet,-0.6630348,2.49672818,0.157841951,True,False,True,False,2.49619031,
36,Cabinet,-0.663035,2.49672818,-0.86883235,True,False,True,False,2.638356,
37,Cabinet,-0.356731951,0.383014023,0.269542217,True,False,True,False,1.70954657,
38,Cabinet,-0.823657036,2.220727,1.60355878,True,False,True,False,2.93481421,
39,Cabinet,-0.6629377,2.234231,0.586002231,True,False,True,False,2.404212,
40,Cabinet,2.745583,2.220727,-0.843074262,True,False,True,False,2.1654613,
41,Cabinet,2.745583,2.220727,-0.827841759,True,False,True,False,2.15957642,
42,Cabinet,-0.823657036,2.220727,2.60893083,True,False,True,False,3.584446,
43,Cabinet,2.73265,2.2262404,-1.70999229,True,False,True,False,2.62270617,
44,Cabinet,1.13738918,2.22624063,-1.70999229,True,False,True,False,2.16633749,
45,Cabinet,2.46667171,0.383013934,-0.491217822,True,False,True,False,1.41063607,
46,Cabinet,2.46667171,0.383013934,-1.33905482,True,False,True,False,1.88193166,
47,RangeStyle4_Range4,1.761,1.01875615,-1.59929013,True,False,False,False,1.68306756,
48,Pan_16,2.04230833,1.017125,1.77973437,True,False,False,True,1.95158708,['CounterTop|+02.81|+00.99|+00.68']
49,Bottle_1,-1.080933,1.01815915,2.514482,False,False,False,True,3.43068433,['CounterTop|-00.81|+01.06|+02.19']
50,Knife_1,1.72186077,1.02434969,1.73287916,False,False,False,True,1.800205,['CounterTop|+02.81|+00.99|+00.68']
51,Fridge_16,-0.909,0.0,-0.406,True,False,True,False,2.37443,
52,Soap_Bottle_16,-0.784,1.018,1.797,False,False,False,True,2.71662545,['CounterTop|-00.81|+01.06|+02.19']
53,Houseplant_30,2.517566,1.01649487,1.82223964,False,False,False,False,2.22275043,['CounterTop|+02.81|+00.99|+00.68']
54,Microwave_16,1.9395,1.74560475,-1.8263,True,False,True,False,2.12700248,
55,Egg_16,-0.8969,0.8208,-0.4059,False,False,False,True,2.18640471,['Fridge|-00.91|+00.00|-00.41']
56,StoveKnob2_Range1,2.0173,1.0411,-1.51430619,False,False,False,False,1.70337915,
57,StoveKnob2_Range4,1.9349,1.0411,-1.51430619,False,False,False,False,1.66788471,
58,StoveKnob2_Range2,2.0173,1.0411,-1.5893,False,False,False,False,1.77038181,
59,StoveKnob2_Range3,1.9349,1.0411,-1.5893,False,False,False,False,1.73625767,
60,Fork_1,2.33808613,1.01944673,0.8878353,False,False,False,True,1.40933061,['CounterTop|+02.81|+00.99|+00.68']
61,Potato_16,-0.5541783,1.0654,1.88118744,False,False,False,True,2.61169529,['CounterTop|-00.81|+01.06|+02.19']
62,Ladle_2,2.61412168,1.04477239,-1.50018108,False,False,False,True,2.0327425,['CounterTop|+02.81|+00.99|+00.68']
63,Mug_2,-0.8202177,0.8108946,1.60068238,True,False,False,True,2.61841631,['Sink|-00.72|+01.02|+01.33|SinkBasin']
64,Tomato_16,1.9719162,1.0718118,1.37395966,False,False,False,True,1.56144321,['CounterTop|+02.81|+00.99|+00.68']
65,Pot_16,1.3347,0.0235161781,-1.6704,True,False,False,True,1.88875294,['Cabinet|+01.14|+00.39|-01.36']
66,Bowl_1,2.5162766,0.7519395,3.65986443,True,False,False,True,3.875601,['TableTop|+02.45|+00.67|+03.98']
67,Window,1.757,1.609,4.693979,False,False,False,False,4.77407074,
68,Wine_Bottle_1,2.84802437,1.018195,-1.65569973,False,False,False,True,2.30407429,['CounterTop|+02.81|+00.99|+00.68']
69,Houseplant_19,2.17120481,1.01661468,2.091392,False,False,False,False,2.28821015,['CounterTop|+02.81|+00.99|+00.68']
70,coffee_machine_16,-0.943,1.01815927,0.646,True,False,False,False,2.28916836,['CounterTop|-00.81|+01.06|+02.19']
71,Plate_16,2.03199935,0.750213265,4.183,True,False,False,True,4.258139,['TableTop|+02.45|+00.67|+03.98']
72,Spatula_1,2.72615266,1.028,-1.53053677,False,False,False,True,2.13018751,['CounterTop|+02.81|+00.99|+00.68']
73,Paper_Towel_1,-1.09305573,1.12984514,1.833988,False,False,False,True,2.98425746,['CounterTop|-00.81|+01.06|+02.19']
74,LightSwitch16,-0.09962825,1.41032338,-2.06675482,False,True,False,False,2.52039337,
75,bin_16,-0.951262653,-0.0009768307,2.82615232,True,False,False,False,3.694084,
76,Lettuce_16,2.86960959,1.0727284,-0.430126727,False,False,False,True,1.68452811,['CounterTop|+02.81|+00.99|+00.68']
77,Toaster_16,-1.007,1.01815927,2.238,False,False,False,False,3.18063188,['CounterTop|-00.81|+01.06|+02.19']
78,SinkBasin,-0.7144,0.806,1.3483,True,False,False,False,2.38449264,
79,Apple16,2.016,0.80195874,3.745,False,False,False,True,3.82381868,['TableTop|+02.45|+00.67|+03.98']
80,Salt_Shaker_1,1.46986413,1.01819491,-1.71222687,False,False,False,True,1.730259,['CounterTop|+02.81|+00.99|+00.68']
81,Pepper_Shaker_1,1.3602643,1.01819491,-1.77272856,False,False,False,True,1.78001666,['CounterTop|+02.81|+00.99|+00.68']
82,ButterKnife_1,2.253,1.01750767,0.785,False,False,False,True,1.27898717,['CounterTop|+02.81|+00.99|+00.68']
83,Bread_16,2.74136,1.08556545,0.059546,False,False,False,True,1.5039165,['CounterTop|+02.81|+00.99|+00.68']
84,Cup_16,-0.4600104,1.01889074,0.4222838,True,False,False,True,1.76532078,['CounterTop|-00.81|+01.06|+02.19']
85,Dish_Sponge_1,-1.09203839,1.01815915,1.11538935,False,False,False,True,2.59672165,['CounterTop|-00.81|+01.06|+02.19']
86,Chair1,1.696,0.0,4.347,False,False,False,False,4.46174049,
87,Spoon_1,2.20389366,1.0177815,1.02446485,False,False,False,True,1.40466344,['CounterTop|+02.81|+00.99|+00.68']
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,Cabinet,1.18499982,2.06,0.37500003,True,False,True,False,2.14933753,
2,Cabinet,1.18499982,2.06,-0.63500005,True,False,True,False,2.90125,
3,Cabinet,0.5915,2.31,-0.645000041,True,False,True,False,2.837023,
4,Cabinet,-0.574999869,2.06,-0.645,True,False,True,False,2.71872258,
5,Cabinet,-1.10300016,2.06,-0.645,True,False,True,False,2.8770535,
6,Cabinet,-1.18500006,2.06,-0.331666678,True,False,True,False,2.65751076,
7,Cabinet,-1.18500006,2.06,-0.281666726,True,False,True,False,2.61852956,
8,Cabinet,-1.18500006,2.06,0.37500003,True,False,True,False,2.14933753,
9,Cabinet,1.18499982,2.31,1.175,True,False,True,False,1.92292786,
10,Cabinet,1.18499982,2.31,0.424999982,True,False,True,False,2.2633276,
11,Cabinet,0.988750637,0.402500033,0.581599951,True,False,True,False,1.61224329,
12,Cabinet,0.988750637,0.402500033,0.5316,True,False,True,False,1.6488384,
13,Cabinet,0.988750637,0.402500033,-0.17840004,True,False,True,False,2.22551036,
14,Cabinet,0.335000366,0.402500033,-0.34875,True,False,True,False,2.18483853,
15,Cabinet,-0.3749998,0.402500033,-0.34875,True,False,True,False,2.191328,
16,Cabinet,0.988750637,0.402500033,1.23159993,True,False,True,False,1.22593153,
17,Cabinet,-1.18500006,2.31,1.37499964,True,False,True,False,1.87287283,
18,Cabinet,-1.18500006,2.31,0.424999982,True,False,True,False,2.26332784,
19,CounterTop_Physics,1.275,0.947,0.065,True,False,False,False,2.113361,
20,TableTop_Physics (2),1.189,0.9218,2.477,True,False,False,False,1.39370513,
21,Chair,0.984435141,0.5395454,2.52350473,False,False,False,False,1.30534232,
22,Drawer (3),1.116251,0.792499959,-0.015400067,True,False,True,False,2.091943,
23,Drawer (4),-1.1163,0.792499959,0.2107,True,False,True,False,1.90503073,
24,Cabinet (1),-0.9905,0.402500033,0.3744,True,False,True,False,1.76915443,
25,Drawer (5),-1.1163,0.792499959,-0.1705,True,False,True,False,2.224414,
26,Cabinet (2),-0.9904958,0.402500033,-0.335600048,True,False,True,False,2.363758,
27,CounterTop_Physics,-1.0019,0.9476,-0.669,True,False,False,False,2.61855984,
28,RangeStyle1_Range1 (2),0.5029,0.9325,-0.7406,True,False,False,False,2.54097414,
29,RangeStyle1_Range1,0.802,0.9325,-0.47308147,True,False,False,False,2.3634398,
30,RangeStyle1_Range1 (1),0.802,0.9325,-0.7406,True,False,False,False,2.61664772,
31,Drawer,1.116251,0.792499959,1.08160007,True,False,True,False,1.30627215,
32,Sink,-0.0134,0.912,-0.615,False,False,False,False,2.36503983,
33,Drawer (1),1.116251,0.792499959,0.732499957,True,False,True,False,1.514891,
34,RangeStyle1_Range1 (3),0.5029,0.9325,-0.4699,True,False,False,False,2.27627277,
35,Drawer (2),1.116251,0.792499959,0.367299944,True,False,True,False,1.780856,
36,TableTop_Physics (3),-1.2112,0.7844,2.459,True,False,False,False,1.40897536,
37,Bread_17,1.06902707,0.935938537,2.68390536,False,False,False,True,1.4197619,['TableTop|+01.19|+00.92|+02.48']
38,StoveKnob3_Range3,0.551,1.0855,-0.9123,False,False,False,False,2.72444415,
39,StoveKnob3_Range1,0.885,1.0855,-0.9123,False,False,False,False,2.81108856,
40,StoveKnob3_Range4,0.433,1.0855,-0.9123,False,False,False,False,2.70305085,
41,StoveKnob3_Range2,0.777,1.0855,-0.9123,False,False,False,False,2.77897882,
42,Bottle_1,-1.2676959,0.7396263,2.09062028,False,False,False,True,1.32354164,['TableTop|-01.21|+00.78|+02.46']
43,Fork_1,1.24529946,0.875914156,2.50589919,False,False,False,True,1.45713723,['TableTop|+01.19|+00.92|+02.48']
44,coffee_machine_17,1.305,0.9,-0.741,True,False,False,False,2.81214976,['CounterTop|+01.28|+00.95|+00.07']
45,Fridge_17,-1.301,0.008000001,0.988,True,False,True,False,1.75642967,
46,Kettle_1,-1.356948,0.744005442,3.02400231,False,False,False,True,1.86858582,['TableTop|-01.21|+00.78|+02.46']
47,Tomato_17,-0.513109267,0.9499565,-0.494029731,False,False,False,True,2.30230927,['CounterTop|-01.00|+00.95|-00.67']
48,Plate_17,-1.093,0.9003853,-0.5110004,True,False,False,True,2.51134348,['CounterTop|-01.00|+00.95|-00.67']
49,Cellphone_7,-1.05599988,0.740421534,2.971,False,False,False,True,1.623082,['TableTop|-01.21|+00.78|+02.46']
50,Lettuce_17,1.238,0.9697,-0.16,False,False,False,True,2.27693415,['CounterTop|+01.28|+00.95|+00.07']
51,Pot_17,0.5103,0.9363,-0.491572529,True,False,False,True,2.29908657,['StoveBurner|+00.50|+00.93|-00.47']
52,Soap_Bottle_17,-0.416198015,0.9,-0.7251734,False,False,False,True,2.50993729,['CounterTop|-01.00|+00.95|-00.67']
53,Bowl_1,1.15600121,0.901853,0.1739978,True,False,False,True,1.95452631,['CounterTop|+01.28|+00.95|+00.07']
54,bin_17,1.29678607,0.008000001,1.46579885,True,False,False,False,1.604439,
55,Window,-0.012,1.642,-0.92,False,False,False,False,2.76881456,
56,Window (1),1.55,1.646,2.489,False,False,False,False,1.86863339,
57,Wine_Bottle_1,-1.37939811,0.7396263,2.20062852,False,False,False,True,1.46099019,['TableTop|-01.21|+00.78|+02.46']
58,Toaster_17,1.357,0.900000036,1.045,False,False,False,False,1.52923346,['CounterTop|+01.28|+00.95|+00.07']
59,Spatula_1,1.122,0.915,1.137,False,False,False,True,1.27854955,['CounterTop|+01.28|+00.95|+00.07']
60,Apple17,1.05198026,0.9369843,2.37653184,False,False,False,True,1.22473991,['TableTop|+01.19|+00.92|+02.48']
61,LightSwitch17,0.118,1.354,3.8,False,True,False,False,2.101059,
62,Cup_17,-0.8709947,0.9009223,-0.7260003,True,False,False,True,2.62474275,['CounterTop|-01.00|+00.95|-00.67']
63,Knife_2,-0.73877126,0.9069404,-0.4966286,False,False,False,True,2.36497927,['CounterTop|-01.00|+00.95|-00.67']
64,Microwave_17,-1.344,0.9,0.054,True,False,True,False,2.16398549,
65,Egg_17,0.110946268,0.7857809,-0.624017537,False,False,False,True,2.37980056,['Sink|-00.01|+00.91|-00.62|SinkBasin']
66,SinkBasin,-0.0293,0.748,-0.6125,True,False,False,False,2.36816072,
67,Salt_Shaker_1,1.331682,0.9,0.7797156,False,False,False,True,1.64769828,['CounterTop|+01.28|+00.95|+00.07']
68,Pepper_Shaker_1,1.20944142,0.9,0.8574441,False,False,False,True,1.50315845,['CounterTop|+01.28|+00.95|+00.07']
69,Potato_17,-1.343,0.79,1.817,False,False,False,True,1.34992552,['TableTop|-01.21|+00.78|+02.46']
70,ButterKnife_1,1.13,0.9,-0.305,False,False,False,True,2.34520912,['CounterTop|+01.28|+00.95|+00.07']
71,Mug_3,-0.152884543,0.74866724,-0.6624937,True,False,False,True,2.42264438,['Sink|-00.01|+00.91|-00.62|SinkBasin']
72,Dish_Sponge_1,-0.581,0.9,-0.759,False,False,False,True,2.57540751,['CounterTop|-01.00|+00.95|-00.67']
73,Pan_17,-1.332,0.9,-0.699,True,False,False,True,2.78781366,['CounterTop|-01.00|+00.95|-00.67']
74,Spoon_1,1.34319949,0.8742015,2.74922037,False,False,False,True,1.67446625,['TableTop|+01.19|+00.92|+02.48']
75,Spray_Bottle_3,1.1272,0.105,1.0614,False,False,False,True,1.54633927,['Cabinet|+00.99|+00.40|+01.23']
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,Safe,2.047,-0.006,7.055,True,False,True,False,5.51342726,
2,Cabinet,1.30764854,2.45585656,4.36086369,True,False,True,False,3.184481,
3,Blinds,1.738,2.26959038,2.317,False,False,False,False,2.62415171,
4,Cabinet (1),1.0544436,0.422679245,1.711,True,False,True,False,1.71336114,
5,Drawer,1.2806,0.8085418,4.718573,True,False,True,False,3.0451498,
6,Cabinet,1.30764854,2.45585632,3.60775137,True,False,True,False,2.74384046,
7,Drawer,0.736837745,0.802754939,0.5212801,True,False,True,False,2.12788439,
8,Drawer,1.276787,0.8026077,3.29109454,True,False,True,False,2.06168175,
9,RangeStyle1_Range4 (1),1.562,0.983,3.848,True,False,False,False,2.610014,
10,RoundTable,-0.156177968,0.668334246,6.474039,True,False,False,False,4.24439049,
11,RangeStyle1_RangeBig,1.317894,0.983,4.2942,True,False,False,False,2.736826,
12,Drawer,-0.482640952,0.802754939,0.5212801,True,False,True,False,1.73159635,
13,Drawer,0.124910593,0.802754939,0.5212801,True,False,True,False,1.84082532,
14,RangeStyle1_RangeBig (1),1.559894,0.983,4.2942,True,False,False,False,2.90321231,
15,RangeStyle1_Range4,1.32,0.983,3.848,True,False,False,False,2.42337132,
16,CounterTop_Physics,1.391,1.0282,0.897,True,False,False,False,2.32866263,
17,CounterTop_Physics,1.391,1.0282,4.7165,True,False,False,False,3.110576,
18,Cabinet,1.0544436,0.422679245,4.54859734,True,False,True,False,2.81578326,
19,Cabinet,1.317236,2.13448477,0.517141461,True,False,True,False,2.79761147,
20,Cabinet,1.31723642,2.13448477,4.889308,True,False,True,False,3.43362474,
21,Cabinet,1.31723583,2.13448477,3.09571886,True,False,True,False,2.35352325,
22,Cabinet,0.443900168,0.422679245,0.743624151,True,False,True,False,1.84089816,
23,Cabinet,1.27007508,2.134485,0.434046865,True,False,True,False,2.819989,
24,Cabinet,-0.775578439,0.422679245,0.743624151,True,False,True,False,1.60433853,
25,Cabinet,-0.168026865,0.422679245,0.743624151,True,False,True,False,1.61498141,
26,Cabinet,1.317236,2.13448477,1.53461266,True,False,True,False,2.309894,
27,Cabinet,1.0544436,0.422679245,2.99063468,True,False,True,False,1.7870717,
28,Cabinet,1.0544436,0.422679245,2.94411016,True,False,True,False,1.76829708,
29,Cabinet,-0.2637578,2.134485,0.434047222,True,False,True,False,2.20793581,
30,Cabinet,0.2526037,2.134485,0.434047222,True,False,True,False,2.32068586,
31,Sink,1.3919,1.006,2.3269,False,False,False,False,1.89637125,
32,Bread_18,1.09999549,1.04873371,0.434999615,False,False,False,True,2.424054,['CounterTop|+01.39|+01.03|+00.90']
33,Egg_18,2.035039,1.54713929,5.73372936,False,False,False,True,4.35663748,['Fridge|+02.04|+00.00|+05.63']
34,Knife_3,-0.4486,0.7624,0.4834,False,False,False,True,1.77277386,['Drawer|-00.48|+00.80|+00.52']
35,Microwave_18,0.108737767,0.981693864,0.263,True,False,True,False,2.07972169,['CounterTop|+01.39|+01.03|+00.90']
36,Fork_1,1.26900041,0.983434737,1.24000192,False,False,False,True,2.03868937,['CounterTop|+01.39|+01.03|+00.90']
37,Apple18,1.35800207,1.05844843,3.229005,False,False,False,True,2.106042,['CounterTop|+01.39|+01.03|+00.90']
38,Kettle_1,1.59304941,0.9860735,3.24999332,False,False,False,True,2.321224,['CounterTop|+01.39|+01.03|+00.90']
39,Plate_18,-0.232999444,0.7522369,6.061,True,False,False,True,3.823237,['TableTop|-00.16|+00.67|+06.47']
40,Houseplant_29,-0.165647924,0.7500884,6.44470739,False,False,False,False,4.21071672,['TableTop|-00.16|+00.67|+06.47']
41,Salt_Shaker_2,1.62080908,0.9816944,3.497586,False,False,False,True,2.46187186,['CounterTop|+01.39|+01.03|+00.90']
42,coffee_machine_18,1.552,0.981694,0.954,True,False,False,False,2.42833924,['CounterTop|+01.39|+01.03|+00.90']
43,Toaster_18,1.474,0.9816947,4.715,False,False,False,False,3.159021,['CounterTop|+01.39|+01.03|+04.72']
44,Lettuce_18,1.4499042,0.9321,2.05034876,False,False,False,True,1.96034539,['Sink|+01.39|+01.01|+02.33|SinkBasin']
45,Bowl_1,-0.5342046,0.7519396,6.44217062,True,False,False,True,4.194959,['TableTop|-00.16|+00.67|+06.47']
46,Window,-1.997,1.917,3.626,False,False,False,False,2.2730248,
47,Mug_1,1.47795737,0.880273,2.60854745,True,False,False,True,2.01029873,['Sink|+01.39|+01.01|+02.33|SinkBasin']
48,Soap_Bottle_18,1.478,0.981694341,2.912,False,False,False,True,2.0874002,['CounterTop|+01.39|+01.03|+00.90']
49,Spatula_1,1.48,0.999,3.03,False,False,False,True,2.130353,['CounterTop|+01.39|+01.03|+00.90']
50,Paper_Towel_1,-0.385869235,1.09334648,0.1784115,False,False,False,True,2.08362722,['CounterTop|+01.39|+01.03|+00.90']
51,Fridge_18,2.035,0.0,5.626,True,False,True,False,4.316874,
52,Pot_18,0.734,0.981694,0.38,True,False,False,True,2.24191165,['CounterTop|+01.39|+01.03|+00.90']
53,Potato_18,-0.733283341,1.0159,0.606045842,False,False,False,True,1.66439426,['CounterTop|+01.39|+01.03|+00.90']
54,SinkBasin,1.3873,0.8802292,2.339,True,False,False,False,1.88951159,
55,bin_18,2.00114727,0.0,6.50317955,True,False,False,False,5.0156827,
56,ButterKnife_1,1.28472257,0.981694043,1.33948648,False,False,False,True,2.00518847,['CounterTop|+01.39|+01.03|+00.90']
57,StoveKnob1_Range3,1.14085567,0.9343939,3.98743963,False,False,False,False,2.390025,
58,StoveKnob1_Range1,1.14085567,0.9343939,4.30968,False,False,False,False,2.63359165,
59,StoveKnob1_Range2,1.14085567,0.9343939,4.14008,False,False,False,False,2.503183,
60,StoveKnob1_Range4,1.14085567,0.9343939,3.82419968,False,False,False,False,2.274121,
61,Pepper_Shaker_2,1.484,0.9816944,3.486,False,False,False,True,2.33890224,['CounterTop|+01.39|+01.03|+00.90']
62,Pan_18,1.3131808,0.9855794,4.28467369,True,False,False,True,2.72666,['StoveBurner|+01.32|+00.98|+04.29']
63,Tomato_18,2.0163,1.54848254,5.369308,False,False,False,True,4.05969,['Fridge|+02.04|+00.00|+05.63']
64,Dish_Sponge_1,1.30540228,0.908,2.65438747,False,False,False,True,1.85015023,['Sink|+01.39|+01.01|+02.33|SinkBasin']
65,Cup_18,1.17904842,0.980053,3.39156485,True,False,False,True,2.03190136,['CounterTop|+01.39|+01.03|+00.90']
66,LightSwitch18,-2.0,1.55,6.045,False,True,False,False,4.131976,
67,Chair1,0.291,0.015,6.143,False,False,False,False,4.07015038,
68,Spoon_1,1.35680354,0.981694043,1.48680615,False,False,False,True,2.00915313,['CounterTop|+01.39|+01.03|+00.90']
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,CounterTop_Physics (1),-1.79,0.9492,-3.804,True,False,False,False,1.883686,
2,Cabinet,-0.5771188,0.3888447,-3.47667623,True,False,True,False,1.70186746,
3,Cabinet,-0.6059557,0.388844758,-3.511626,True,False,True,False,1.72128356,
4,Cabinet,-2.97659016,0.3888448,-3.2013216,True,False,True,False,2.165017,
5,Cabinet,-0.5771185,0.388845116,-0.447433054,True,False,True,False,1.768119,
6,Cabinet,-0.5771187,0.388845026,-1.72567511,True,False,True,False,0.889400959,
7,Cabinet,-0.226479009,1.8037864,-1.74335456,True,False,True,False,1.38825023,
