id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
9,SideTable,-0.589,0.005,1.227,True,False,False,False,2.07346678,
10,Drawer,1.118,0.519899845,1.06819963,True,False,True,False,3.31786251,
11,Desk_Lamp_7,1.6571424,0.6502199,-1.60525775,False,True,False,False,4.001804,['TableTop|+01.58|00.00|-01.49']
12,Vase_Flat_1,-0.97179544,0.114890076,1.19714463,False,False,False,True,1.763045,['Shelf|-00.63|+00.12|+01.20']
13,Tissue_Box_1,0.9229338,0.651631951,0.9576454,False,False,False,True,3.08590531,['TableTop|+01.10|+00.00|+01.12']
14,Shelf,-0.626,0.119,1.202,True,False,False,False,1.98600173,
15,Newspaper_3,-3.997,1.05817723,-0.032,False,False,False,True,2.00343156,['TableTop|-03.94|+00.00|+00.26']
16,Keychain_1,-1.61709332,0.5000989,-1.08033764,False,False,False,True,1.21427679,['ArmChair|-01.83|+00.00|-01.35']
17,Vase_Tall_1,-0.025564909,0.114890076,1.19325411,False,False,False,True,2.437256,['Shelf|-00.63|+00.12|+01.20']
18,Floor_Lamp_16,-4.569,0.0,-1.616,False,True,False,False,3.16591477,
19,LightSwitch16,-2.46460533,1.23016953,-1.95,False,True,False,False,2.031431,
20,bin_16,-4.581,0.0,1.127,True,False,False,False,2.956939,
21,Television_16,-0.549,1.516,1.45,False,False,False,False,2.14152455,
22,Remote_2,-0.636023045,0.533116341,-1.23707,False,False,False,True,1.87779474,['Sofa|+00.06|+00.00|-01.39']
23,pillow_16,-1.82506526,0.574692249,-1.254528,False,False,False,True,1.30802107,['ArmChair|-01.83|+00.00|-01.35']
24,Stone_Statue_3,0.7437823,0.7470393,1.18205285,False,False,False,True,2.991537,['TableTop|+01.10|+00.00|+01.12']
25,CreditCard_2,-3.65633082,1.05802441,0.05801384,False,False,False,True,1.66476858,['TableTop|-03.94|+00.00|+00.26']
26,DecorativeBox3,-3.76862884,1.05802441,0.362531275,True,False,False,True,1.812218,['TableTop|-03.94|+00.00|+00.26']
27,Laptop_16,0.434110135,0.541742444,-1.1877985,False,True,True,True,2.73218274,['Sofa|+00.06|+00.00|-01.39']
28,Houseplant_16,1.555,0.651631951,1.166,False,False,False,False,3.74963522,['TableTop|+01.10|+00.00|+01.12']
29,Chair1 (2),-3.826,0.0,-0.223,False,False,False,False,2.04836631,
30,Chair1 (1),-4.398,0.0,0.275,False,False,False,False,2.57639813,
31,Vase_1,-0.5166645,0.114890076,1.20104086,False,False,False,True,2.06415868,['Shelf|-00.63|+00.12|+01.20']
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,Curtains,-2.535,2.597,0.111,False,False,False,False,2.821787,
2,Cabinet,-4.490679,0.4963789,2.588781,True,False,True,False,1.34829116,
3,Sofa,-2.465,-0.00099999,0.701,True,False,False,False,1.956907,
4,Dresser,-4.832,0.0,2.595,True,False,False,False,1.85305262,
5,Drawer,-4.5783987,0.898977757,1.81899214,True,False,True,False,1.39657283,
6,SideTable,-0.042,-0.0033,4.619,True,False,False,False,4.08918571,
7,Cabinet,-4.490679,0.4963789,1.569706,True,False,True,False,1.47170532,
8,WickerChair (1),-4.723441,0.0302734971,4.60394144,False,False,False,False,2.910409,
9,Cabinet,-4.490679,0.4963789,3.62607527,True,False,True,False,1.89649665,
10,Cabinet,-4.490679,0.4963789,2.607,True,False,True,False,1.352984,
11,Drawer (1),-4.5783987,0.898977757,2.335,True,False,True,False,1.33111715,
12,ArmChair,-0.314728439,-0.0284242425,1.714,True,False,False,False,3.1252532,
13,Drawer (2),-4.5783987,0.898977757,2.856,True,False,True,False,1.46009707,
14,Drawer (3),-4.5783987,0.898977757,3.369,True,False,True,False,1.73689628,
15,ArmChair (1),-0.314728439,-0.0284242425,3.311,True,False,False,False,3.256629,
16,CoffeeTable,-2.405972,0.002,2.547,True,False,False,False,1.26848233,
17,DecorativeBox1,-2.16333675,0.4454787,2.39269066,True,False,False,True,1.18693972,['TableTop|-02.41|+00.00|+02.55']
18,Floor_Lamp_17,-4.66159,0.000142097473,0.422103882,False,True,False,False,2.47903013,
19,Television_17,-4.884,1.471,2.43,False,False,False,False,1.73985469,['Dresser|-04.83|+00.00|+02.60']
20,Stone_Statue_2,-2.5703783,0.540886045,2.57992029,False,False,False,True,0.836968839,['TableTop|-02.41|+00.00|+02.55']
21,Watering_Can_1,-0.277612925,-0.0007176474,4.860574,False,False,False,True,4.05752754,
22,CreditCard_1,-4.59060764,0.981199443,3.57533979,False,False,False,True,1.88683963,['Dresser|-04.83|+00.00|+02.60']
23,Keychain_1,-2.005223,0.446196,2.789962,False,False,False,True,1.43108487,['TableTop|-02.41|+00.00|+02.55']
24,pillow_17,-3.294,0.624,0.801,False,False,False,True,1.47592151,['Sofa|-02.47|00.00|+00.70']
25,Laptop_17,-4.873,0.981,3.44,False,True,True,True,2.014102,['Dresser|-04.83|+00.00|+02.60']
26,bin_17,-4.811,0.000142097473,1.237,True,False,False,False,2.067532,
27,Painting,-0.293,1.821,0.0169781111,False,False,False,False,3.817902,
28,LightSwitch17,-1.017,1.244,5.0,False,True,False,False,3.55898023,
29,Painting (2),-5.119,1.48,4.397,False,False,False,False,2.904797,
30,Painting (1),-5.11865854,1.48,0.656,False,False,False,False,2.52344966,
31,Remote_1,-0.09542896,0.701257,4.44893,False,False,False,True,3.85052776,['TableTop|-00.04|00.00|+04.62']
32,Watch_1,-0.270482838,0.6997725,4.64171267,False,False,False,True,3.82601118,['TableTop|-00.04|00.00|+04.62']
33,WindowLarge,-1.715,1.554,0.006,False,False,False,False,2.796066,
34,WindowLarge (1),-3.245,1.554,0.006,False,False,False,False,2.33704638,
35,Desk_Lamp_10,0.015,0.6995783,4.677,False,True,False,False,4.07322741,['TableTop|-00.04|00.00|+04.62']
36,Houseplant_17,-4.824,0.981,1.573,False,False,False,False,1.715279,['Dresser|-04.83|+00.00|+02.60']
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,Drawer (2),0.735999942,0.230616152,4.096903,True,False,True,False,1.462663,
2,Dresser,0.847,0.004316151,3.714,True,False,False,False,1.79887748,
3,Chair (5),-6.037,0.000316202641,5.236,False,False,False,False,5.65782738,
4,Chair (1),-5.581,0.000316202641,4.1,False,False,False,False,5.17566442,
5,Chair (6),-0.139,0.0243161917,6.413,False,False,False,False,2.13499045,
6,Chair (2),-5.182,0.000316202641,5.294,False,False,False,False,4.8334775,
7,Sofa,-2.466,-0.0006838441,3.281,True,False,False,False,2.48271275,
8,Drawer,0.7359999,0.6693161,4.096903,True,False,True,False,1.32052493,
9,Table (1),-3.407,0.004316151,1.639,True,False,False,False,4.17609,
10,Table,-5.63932276,-0.00451040268,4.910936,True,False,False,False,5.234612,
11,Chair,-5.625,0.000316202641,5.751,False,False,False,False,5.351782,
12,Chair,-3.159,0.0243161917,0.87,False,False,False,False,4.584264,
13,Drawer (3),0.735999942,0.230616391,3.323,True,False,True,False,1.833637,
14,Chair (3),-5.193,0.000316202641,4.683,False,False,False,False,4.7821207,
15,Drawer (1),0.735999942,0.6693161,3.323,True,False,True,False,1.72239029,
16,Chair (4),-6.047,0.000316202641,4.561,False,False,False,False,5.619953,
17,Curtain,-1.046836,3.50069213,2.880321,False,False,False,False,3.1115303,
18,CoffeeTable,-1.546,0.0233162045,2.529,True,False,False,False,2.39770818,
19,Table,0.732,0.004316151,6.635,True,False,False,False,2.62293816,
20,Cellphone_1,-5.344905,0.7803783,4.417779,False,False,False,True,4.8471,['TableTop|-05.64|00.00|+04.91']
21,Houseplant_18,-3.583,0.5437752,1.642016,False,False,False,False,4.219059,['TableTop|-03.41|+00.00|+01.64']
22,Television_18,0.834,1.465,3.726,False,False,False,False,1.6422267,['Dresser|+00.85|+00.00|+03.71']
23,Watering_Can_1,0.829924762,-0.001019001,2.339594,False,False,False,True,2.69247174,
24,Newspaper_3,0.8008026,0.5439281,6.537087,False,False,False,True,2.443194,['TableTop|+00.73|+00.00|+06.64']
25,Keychain_1,0.488038719,0.544467449,6.40466452,False,False,False,True,2.175079,['TableTop|+00.73|+00.00|+06.64']
26,pillow_18,-2.719,0.6093162,2.768,False,False,False,True,2.82997727,['Sofa|-02.47|00.00|+03.28']
27,Dog_Statue_3,-1.58668077,0.306610525,2.82175827,False,False,False,True,2.08578014,['TableTop|-01.55|+00.02|+02.53']
28,Painting,-3.814,1.81,1.008,False,False,False,False,4.899309,
29,Desk_Lamp_4,0.890989065,0.5446448,6.82200336,False,True,False,False,2.73009634,['TableTop|+00.73|+00.00|+06.64']
30,DecorativeBox2,-1.567465,0.3002106,2.513547,True,False,False,True,2.33371663,['TableTop|-01.55|+00.02|+02.53']
31,Remote_2,-1.98531854,0.307359517,2.46707344,False,False,False,True,2.58673167,['TableTop|-01.55|+00.02|+02.53']
32,bin_18,-7.104,-0.000159561634,2.289,True,False,False,False,7.022331,
33,CreditCard_2,-1.101,0.306999981,2.607,False,False,False,True,2.07299185,['TableTop|-01.55|+00.02|+02.53']
34,Floor_Lamp_18,-3.494,-0.000159561634,0.372,False,True,False,False,5.17843771,
35,LightSwitch18,-5.234,1.392,7.031,False,True,False,False,5.39054346,
36,WindowLarge,-1.986,1.647,-0.01,False,False,False,False,4.80677176,
37,WindowLarge (2),-4.91,0.99,2.015,False,False,False,False,5.06273365,
38,WindowLarge (1),-5.797,1.073,1.872,False,False,False,False,5.915592,
39,Laptop_18,-5.464,0.7793162,5.252,False,True,True,True,5.022108,['TableTop|-05.64|00.00|+04.91']
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,Cabinet,-5.02094555,0.5571161,4.203849,True,False,True,False,3.00989461,
2,Drawer (3),-2.99061441,1.01141047,4.30283833,True,False,True,False,2.3055,
3,Sofa,-0.738,0.0,2.753,True,False,False,False,2.548638,
4,Drawer,-4.73999929,1.01141047,4.302833,True,False,True,False,2.88839316,
5,Dresser,-3.864,-0.003,4.589,True,False,False,False,2.875193,
6,Cabinet,-2.700529,0.5571161,4.20385551,True,False,True,False,2.250546,
7,Cabinet,-3.85045815,0.5571161,4.203852,True,False,True,False,2.38716125,
8,Drawer,-5.02456331,0.883920848,0.3709537,True,False,True,False,2.59864235,
9,Cabinet,-3.8710165,0.5571161,4.203852,True,False,True,False,2.39456248,
10,Safe,-2.298,-0.006,0.269,True,False,True,False,2.07651544,
11,ArmChair,-1.835,-0.014,4.505,True,False,False,False,2.910254,
12,Drawer (1),-4.1573844,1.01141047,4.302835,True,False,True,False,2.5796833,
13,Drawer (2),-3.56948566,1.01141047,4.30283642,True,False,True,False,2.374773,
14,EndTable,-5.024453,-0.011,0.268,True,False,False,False,2.81604,
15,Watch_2,-1.49409938,1.078734,0.202985913,False,False,False,True,2.35129023,['Shelf|-01.24|+01.09|+00.27']
16,pillow_19,-2.03107262,0.668,4.42173243,False,False,False,True,2.61876369,['ArmChair|-01.84|-00.01|+04.51']
17,Desk_Lamp_12,-4.648,1.03196776,0.267,False,True,False,False,2.39506364,"['TableTop|-05.02|-00.01|+00.27', 'Shelf|-05.24|+01.39|+00.09']"
18,Desk_Lamp_12 (1),-2.814,1.104,4.522,False,True,False,False,2.53697968,['Dresser|-03.86|00.00|+04.59']
19,Floor_Lamp_19 (1),-0.651,0.266,4.431,False,True,False,False,3.43960166,
20,Floor_Lamp_19,-5.601,5.74588776e-05,4.641,False,True,False,False,3.8146925,
21,Tissue_Box_1,-4.668,1.10418987,4.721,False,False,False,True,3.19801974,['Dresser|-03.86|00.00|+04.59']
22,Newspaper_4,-5.19566774,1.033565,0.322901636,False,False,False,True,2.76607561,['TableTop|-05.02|-00.01|+00.27']
23,CreditCard_1,-4.43481159,1.03196776,0.442720354,False,False,False,True,2.12154222,['TableTop|-05.02|-00.01|+00.27']
24,Shelf (1),-0.2192,0.584,0.853,True,False,False,False,3.02472854,
25,Shelf (5),-1.24019992,0.584,0.267,True,False,False,False,2.49012256,
26,Shelf (4),-1.282,0.065,0.267,True,False,False,False,2.57949686,
27,Shelf,-0.261,0.065,0.853,True,False,False,False,3.08491826,
28,Shelf (10),-5.238,1.776,0.07,True,False,False,False,3.082056,
29,Shelf (3),-0.273,1.583,0.859,True,False,False,False,3.03372,
30,Shelf (2),-0.2192,1.093,0.853,True,False,False,False,3.01418328,
31,Shelf (11),-5.239,1.968,0.085,True,False,False,False,3.13348269,
32,Shelf (6),-1.24019992,1.093,0.267,True,False,False,False,2.47730255,
33,Shelf (8),-5.242,1.391,0.086,True,False,False,False,2.98831129,
34,Shelf (7),-1.29399991,1.583,0.273000032,True,False,False,False,2.52151,
35,Shelf (9),-5.2413,1.583,0.066,True,False,False,False,3.03789878,
36,Keychain_1,-4.555999,1.03270149,0.455999821,False,False,False,True,2.195996,['TableTop|-05.02|-00.01|+00.27']
37,Cellphone_7,-4.93483829,1.10498512,4.415363,False,False,False,True,3.10147762,['Dresser|-03.86|00.00|+04.59']
38,LightSwitch19,-6.0028677,1.353,3.404,False,True,False,False,3.34554672,
39,bin_19,-5.795,5.74588776e-05,4.074,True,False,False,False,3.59517717,
40,Painting,-6.017,1.803,4.178,False,False,False,False,3.82876945,
41,Houseplant_19,-3.966,1.637,0.136,False,False,False,False,2.22469425,
42,Statue_Waving_Man_1,-1.32854867,1.58342326,0.334293634,False,False,False,True,2.45641041,['Shelf|-01.29|+01.58|+00.27']
43,Laptop_19,-3.393373,1.10418987,4.492851,False,True,True,True,2.53185916,['Dresser|-03.86|00.00|+04.59']
44,DecorativeBox3,-1.3031522,0.0654844046,0.260757327,True,False,False,True,2.569521,['Shelf|-01.28|+00.07|+00.27']
45,Remote_1,-4.86532068,1.0336659,0.296921134,False,False,False,True,2.52932477,['TableTop|-05.02|-00.01|+00.27']
46,Vase_5,-0.2218193,0.5714825,0.771148443,False,False,False,True,3.05564761,['Shelf|-00.22|+00.58|+00.85']
47,Television_19,-3.349,0.6994,0.125,False,False,False,False,1.917835,
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,Sofa,-3.786,0.005,3.893,True,False,False,False,2.43897128,
2,Drawer,-0.381400168,1.0697,3.61029959,True,False,True,False,1.969329,
3,Drawer,-0.366,0.5731003,0.516207159,True,False,True,False,2.592033,
4,Drawer (1),-0.381400228,0.786,3.61029959,True,False,True,False,1.96670079,
5,Dresser,-0.265,0.003,3.61,True,False,False,False,2.25039625,
6,Sofa,-2.683,-0.046,-0.1246,True,False,False,False,2.8754518,
7,SideTable,-0.277,0.0121,0.516207159,True,False,False,False,2.77663541,
8,TVStand,0.204,0.5842,1.982,True,False,False,False,2.287321,
9,Drawer (3),-0.381400228,0.1833999,3.61029959,True,False,True,False,2.092851,
10,ArmChair,-2.063,-0.004064634,4.217,True,False,False,False,1.94598985,
11,CoffeeTable,-2.646,-0.000500002352,1.1503,True,False,False,False,1.75137758,
12,Drawer (1),-0.366,0.2103,0.516207159,True,False,True,False,2.66353846,
13,Chair,-1.347,0.02,4.244,False,False,False,False,2.06382346,
14,Drawer (2),-0.381400228,0.476000041,3.61029959,True,False,True,False,2.01013827,
15,DecorativeBox1,-2.335814,0.4701794,1.18896949,True,False,False,True,1.42291236,['TableTop|-02.65|00.00|+01.15']
16,bin_20,-5.17,0.008620486,-0.408,True,False,False,False,4.39512968,
17,Television_20,0.225,1.525,1.995,False,False,False,False,2.36312151,['TableTop|+00.20|+00.58|+01.98']
18,LightSwitch20,-6.0,1.382,2.883,False,True,False,False,4.045965,
19,Tissue_Box_1,-2.928935,0.4701794,1.17079,False,False,False,True,1.68012714,['TableTop|-02.65|00.00|+01.15']
20,Keychain_1,-3.13265872,0.470871627,1.13951075,False,False,False,True,1.82382739,['TableTop|-02.65|00.00|+01.15']
21,TableTop_Physics,0.194,0.9056,1.9961,True,False,False,False,2.25112581,
22,TableTop_Physics (1),0.194,0.7197,1.9961,True,False,False,False,2.25911951,
23,Boot_1,-0.443989724,0.0092895925,-0.5490104,False,False,False,True,3.53952336,
24,Painting,-0.048,1.913,3.687,False,False,False,False,2.49520445,
25,Painting (1),-5.353,1.99,-0.695,False,False,False,False,4.75582361,
26,Candle_1,-0.215083688,0.8342335,0.7500372,False,False,False,True,2.5007956,['Dresser|-00.28|+00.01|+00.52']
27,Remote_2,-2.66795278,0.470928371,1.12314224,False,False,False,True,1.59196353,['TableTop|-02.65|00.00|+01.15']
28,Houseplant_20,-0.289314538,0.8342335,0.301780343,False,False,False,False,2.786449,['Dresser|-00.28|+00.01|+00.52']
29,CreditCard_2,-3.162458,0.4701794,1.29190981,False,False,False,True,1.73317564,['TableTop|-02.65|00.00|+01.15']
30,Laptop_20,-2.01134562,0.447578073,-0.08692805,False,True,True,True,2.62789035,['Sofa|-02.68|-00.05|-00.12']
31,pillow_20,-3.707,0.635,3.745,False,False,False,True,2.13056087,['Sofa|-03.79|+00.01|+03.89']
32,Floor_Lamp_20,-4.1,0.008620486,-0.468,False,True,False,False,3.745774,
33,WindowLarge (2),-4.132,1.558,-0.827,False,False,False,False,4.0043416,
34,WindowLarge,-0.972,1.558,-0.827,False,False,False,False,3.542049,
35,WindowLarge (1),-2.554,1.558,-0.827,False,False,False,False,3.43456578,
36,Hand_Statue_3,-0.30078274,1.29465365,3.92645144,False,False,False,True,2.25174475,['Dresser|-00.27|+00.00|+03.61']
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,EndTable,-0.031,0.09749198,-2.552,True,False,False,False,3.84174,
2,CoffeeTable,-1.091,0.0986,-0.738,True,False,False,False,1.94196534,
3,CoffeeTable,-1.064,0.0961,-2.4736,True,False,False,False,3.20848918,
4,Sofa,-0.906,0.099,0.96,True,False,False,False,1.963166,
5,ArmChair,0.663,0.096,-1.782,True,False,False,False,3.86627531,
6,Chair,-3.068,0.09,-0.882,False,False,False,False,1.55865467,
7,Stool (1),0.766,0.089,-2.461,False,False,False,False,4.34090471,
8,Chair (2),-3.81,0.09,-1.549,False,False,False,False,2.40371728,
9,Table,-3.429,0.095,-1.188936,True,False,False,False,1.93645918,
10,Curtains,-3.014,1.558,-3.082,False,False,False,False,3.41752386,
11,Drawer,-0.030999992,0.8733777,-2.47306919,True,False,True,False,3.677869,
12,Stool,0.766,0.089,-1.148,False,False,False,False,3.66719723,
13,Chair (3),-3.073,0.09,-1.515,False,False,False,False,2.06613421,
14,Chair (1),-3.793,0.09,-0.841,False,False,False,False,1.920283,
15,Television_21,-1.063,0.923,-2.462,False,False,False,False,3.0701158,['TableTop|-01.06|+00.10|-02.47']
16,pillow_21,0.629369438,0.482,-1.667,False,False,False,True,3.706023,['ArmChair|+00.66|+00.10|-01.78']
17,CreditCard_3,-2.67203474,0.874602854,-1.45978212,False,False,False,True,1.72287524,['TableTop|-03.43|+00.10|-01.19']
18,Houseplant_21 (1),0.756,0.8445172,-2.468,False,False,False,False,4.244145,
19,Houseplant_21,0.74,0.8445172,-1.16,False,False,False,False,3.536864,
20,Floor_Lamp_21,-2.18634462,0.09749198,1.112,False,True,False,False,1.28577745,
21,bin_21,-1.898,0.09749198,-2.981,True,False,False,False,3.407868,
22,Laptop_21,-0.193,0.966,-2.505,False,True,True,True,3.5935123,['TableTop|-00.03|+00.10|-02.55']
23,Remote_3,-1.50635707,0.447477072,-0.7582256,False,False,False,True,1.51903319,['TableTop|-01.09|+00.10|-00.74']
24,Glass_Vase_2,-3.37477469,0.874602854,-1.16142488,False,False,False,True,1.66514242,['TableTop|-03.43|+00.10|-01.19']
25,Painting,-4.326,1.818,-1.223,False,False,False,False,2.48507547,
26,DecorativeBox2,-1.30977345,0.446124047,-0.771784663,True,False,False,True,1.66306734,['TableTop|-01.09|+00.10|-00.74']
27,Keychain_2,-0.9140523,0.447214723,-0.5386605,False,False,False,True,1.855026,['TableTop|-01.09|+00.10|-00.74']
28,Pen_1,0.0432228632,0.9714704,-2.524942,False,False,False,True,3.76417542,['TableTop|-00.03|+00.10|-02.55']
29,WindowLarge,0.011,1.087,0.001,False,False,False,False,2.5248673,
30,WindowLarge (1),-2.984,1.545,-3.221,False,False,False,False,3.546938,
31,LightSwitch21,-3.907,1.371,1.387,False,True,False,False,1.84693825,
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,Drawer (5),0.101743206,0.046441406,-0.165,True,False,True,False,1.57828629,
2,EndTable,1.996,0.0,1.746,True,False,False,False,1.7090441,
3,CoffeeTable,0.227,0.011,-0.165,True,False,False,False,1.51024926,
4,Curtains,1.19999993,0.0,-2.44,False,False,False,False,3.07536983,
5,Drawer (3),0.101743013,0.151979357,-0.165,True,False,True,False,1.523729,
6,Sofa (1),-1.07,-0.0007751227,-0.201,True,False,False,False,2.58592319,
7,SideTable,2.957,0.0,1.568,True,False,False,False,2.205963,
8,SideTable (1),-0.684,0.0,-1.601,True,False,False,False,2.99438739,
9,Drawer,1.996,0.7709758,1.70420194,True,False,True,False,1.42250645,
10,Drawer (4),0.101743,0.2561966,-0.165,True,False,True,False,1.47529316,
11,ArmChair,0.224,0.008,-1.725,True,False,False,False,2.60782456,
12,Drawer,0.3522576,0.2561966,-0.165,True,False,True,False,1.28993678,
13,TVStand,0.838,-0.0002,1.582,True,False,False,False,1.46718371,
14,Drawer (1),0.35225758,0.151979417,-0.165,True,False,True,False,1.345064,
15,Drawer (2),0.35225758,0.0464413837,-0.165,True,False,True,False,1.40656877,
16,Sofa,2.869,-0.0007751227,0.248,True,False,False,False,1.87025714,
17,Laptop_22,0.228966713,0.358735025,-0.3061229,False,True,True,True,1.40939474,['TableTop|+00.23|+00.01|-00.17']
18,CreditCard_3,0.156991661,0.358735025,0.126382664,False,False,False,True,1.27605152,['TableTop|+00.23|+00.01|-00.17']
19,Newspaper_5,0.216016561,0.522273839,-1.56731081,False,False,False,True,2.34229136,['ArmChair|+00.22|+00.01|-01.73']
20,Houseplant_22,1.919,1.718,-2.188,False,False,False,False,2.88797426,
21,Floor_Lamp_22,-1.16007054,0.0,1.04045641,False,True,False,False,2.62913132,
22,LightSwitch22,-1.006,1.287,1.95,False,True,False,False,2.709434,
23,Remote_3,0.339524031,0.36008805,0.0466660447,False,False,False,True,1.15198219,['TableTop|+00.23|+00.01|-00.17']
24,Television_22,0.858,0.896,1.73,False,False,False,False,1.29096437,['TableTop|+00.84|00.00|+01.58']
25,Painting,3.415,1.709,-0.15657,False,False,False,False,2.40232682,
26,pillow_22,-0.875,0.575,-0.798,False,False,False,True,2.51131535,['Sofa|-01.07|00.00|-00.20']
27,Keychain_2,1.828683,0.8649295,1.68173134,False,False,False,True,1.316307,['TableTop|+02.00|+00.00|+01.75']
28,Painting,-1.44999969,1.788,-0.343,False,False,False,False,2.964358,
29,bin_22,1.29634511,0.0,-2.187426,True,False,False,False,2.83482027,
30,DecorativeBox3,-0.6590885,0.5966452,-1.57484829,True,False,False,True,2.83588529,['TableTop|-00.68|+00.00|-01.60']
31,Watch_1,2.80847073,0.596801341,1.40507913,False,False,False,True,1.82771325,['TableTop|+02.96|+00.00|+01.57']
32,Statue_Jacket_3,2.944615,0.5967624,1.57015383,False,False,False,True,2.02719235,['TableTop|+02.96|+00.00|+01.57']
33,WindowLarge,0.65363,1.551,-2.471,False,False,False,False,3.09919333,
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,ArmChair (1),-0.43,0.0,1.062,True,False,False,False,1.3944689,
2,TVStand,-1.858,-0.009,2.788001,True,False,False,False,3.23190546,
3,Chair,1.638,-0.003,-0.848,False,False,False,False,2.471308,
4,Chair (1),2.288,-0.003,-0.78,False,False,False,False,3.03291249,
5,ArmChair,-2.005,0.0,-1.579,True,False,False,False,2.36009884,
6,Table,1.884,-0.0037,-0.292,True,False,False,False,2.566554,
7,ArmChair (2),-0.437,0.0,1.923,True,False,False,False,2.12454653,
8,Chair (2),1.462,-0.003,0.195,False,False,False,False,2.16902828,
9,Sofa,-3.439,-0.006,-0.0419999957,True,False,False,False,3.07605767,
10,Chair (3),2.224,-0.003,0.15,False,False,False,False,2.87400246,
11,CoffeeTable,-2.023,-0.0058,0.018,True,False,False,False,1.77260756,
12,Candle_6,-1.53671145,0.2244602,2.741526,False,False,False,True,3.0080626,['TableTop|-01.88|+00.27|+02.79']
13,Vase_Flat_3,1.56505716,0.776816368,-0.313657582,False,False,False,True,2.09243,['TableTop|+01.88|00.00|-00.29']
14,CreditCard_3,-1.834,0.442,0.276,False,False,False,True,1.437502,['TableTop|-02.02|-00.01|+00.02']
15,Vase_Tall_3,1.84070361,0.776816368,-0.298591346,False,False,False,True,2.362937,['TableTop|+01.88|00.00|-00.29']
16,Watering_Can_1,-3.25224662,-0.0008592233,-1.8618449,False,False,False,True,3.443062,
17,LightSwitch23,-3.9,1.284,1.684,False,True,False,False,3.81346917,
18,Laptop_23,-2.01556277,0.44227165,-0.115777321,False,True,True,True,1.587692,['TableTop|-02.02|-00.01|+00.02']
19,bin_23,0.289707065,0.0,1.26358962,True,False,False,False,1.74129128,
20,Remote_3,-2.2924273,0.7059445,2.74508786,False,False,False,True,3.284258,['TableTop|-01.86|-00.01|+02.79']
21,TableTop_Physics,-1.8795,0.2712,2.7879,True,False,False,False,3.17365,
22,Floor_Lamp_23,-0.3311175,0.0,2.72807121,False,True,False,False,2.877967,
23,Keychain_2,-2.2234273,0.44336006,-0.343062878,False,False,False,True,1.81585443,['TableTop|-02.02|-00.01|+00.02']
24,Dog_Statue_4,-2.044047,0.2244602,2.74865818,False,False,False,True,3.224424,['TableTop|-01.88|+00.27|+02.79']
25,Painting (1),-0.056,1.602,1.733,False,False,False,False,1.92141283,
26,Painting,4.136,1.591,-0.297,False,False,False,False,4.6964674,
27,pillow_23,-1.921,0.36,-1.50013351,False,False,False,True,2.13595915,['ArmChair|-02.01|+00.00|-01.58']
28,Television_23,-1.861,1.198,2.692,False,False,False,False,3.03107142,['TableTop|-01.86|-00.01|+02.79']
29,DecorativeBox4,1.19600832,0.776816368,-0.124117672,True,False,False,True,1.70507216,['TableTop|+01.88|00.00|-00.29']
30,Houseplant_23,-3.47576714,0.705239356,-1.59191632,False,False,False,False,3.38048959,
31,WindowLarge,1.479,1.507,-1.927,False,False,False,False,2.827898,
32,WindowLarge (1),-2.004,1.507,-1.927,False,False,False,False,2.51844835,
33,WindowLarge (2),3.48,1.507,-1.927,False,False,False,False,4.463291,
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,EndTable (1),3.163,0.016,1.401,True,False,False,False,5.256311,
2,Drawer,-0.171725929,0.451388836,-2.04251027,True,False,True,False,3.57995248,
3,ArmChair,-2.86,0.016,-2.037,True,False,False,False,3.282439,
4,Drawer (8),-0.1593063,0.215018928,1.46571994,True,False,True,False,2.02423859,
5,Drawer,-3.13443756,0.34309265,-0.498,True,False,True,False,1.96471119,
6,Drawer (4),-0.1593063,0.718218565,1.941694,True,False,True,False,2.07710719,
7,Drawer (11),-0.1593063,0.215018928,0.988815963,True,False,True,False,1.96996748,
8,Sofa,-2.957,0.0767,1.394,True,False,False,False,1.33298516,
9,Drawer (9),-0.1593063,0.466543734,0.988815963,True,False,True,False,1.89499521,
10,Dresser,-0.0232,0.0109,1.7224,True,False,False,False,2.2913425,
11,Drawer,2.98843765,0.34309265,-0.573998868,True,False,True,False,5.262235,
12,Drawer (1),2.98843765,0.0948,0.37600103,True,False,True,False,5.094072,
13,Drawer (6),-0.1593063,0.466543734,1.46571994,True,False,True,False,1.9513526,
14,Drawer (2),-0.1593063,0.215018928,2.419462,True,False,True,False,2.428069,
15,Drawer,-0.159306347,0.466543734,2.419462,True,False,True,False,2.36764741,
16,Drawer (3),-0.1593063,0.466543734,1.941694,True,False,True,False,2.11605048,
17,Chair,1.631,0.016,2.211,False,False,False,False,3.93219018,
